nconst,actor,primaryName,actress,knownForTitles,director,tconst,titleType,originalTitle,startYear,Drama,Comedy,Romance,Thriller,genres,job
nm1376309,1,Antonio Rovira 'Yayu',0,tt0115991,0,tt0115991,movie,Un cos al bosc,1996,0,0,0,1,Thriller,actor
nm1377297,1,Francesc Solé,0,tt0115991,0,tt0115991,movie,Un cos al bosc,1996,0,0,0,1,Thriller,actor
nm1384743,0,Tina Di Carlo,1,tt0054401,0,tt0054401,movie,Il criminale,1962,0,0,0,1,Thriller,actress
nm1407437,0,Sandy Neal,1,tt0100111,0,tt0100111,movie,Los mares del sur,1992,0,0,0,1,Thriller,actress
nm1417865,1,Uwe Torsten,0,tt0048941,0,tt0048941,movie,Alter Kahn und junge Liebe,1957,0,0,1,0,Romance,actor
nm2058856,1,Werner Stüweke,0,tt0048941,0,tt0048941,movie,Alter Kahn und junge Liebe,1957,0,0,1,0,Romance,actor
nm14187062,1,Roberto Bettoni,0,tt0054386,0,tt0054386,movie,Ticket to Paradise,1961,0,0,1,0,Romance,actor
nm14187063,1,Vincent Barbieri,0,tt0054386,0,tt0054386,movie,Ticket to Paradise,1961,0,0,1,0,Romance,actor
nm14187064,0,Liza Hurd,1,tt0054386,0,tt0054386,movie,Ticket to Paradise,1961,0,0,1,0,Romance,actress
nm1442169,1,Adolf Molenar,0,tt0005787,0,tt0005787,movie,Musketier Kaczmarek,1915,0,1,0,0,Comedy,actor
nm1443037,1,Willi Voissel,0,tt0005787,0,tt0005787,movie,Musketier Kaczmarek,1915,0,1,0,0,Comedy,actor
nm14525977,0,Katya Gaul,1,tt0081189,0,tt0081189,movie,Moy papa - idealist,1981,0,0,1,0,Romance,actress
nm14525978,1,Ye. Suprunenko,0,tt0081189,0,tt0081189,movie,Moy papa - idealist,1981,0,0,1,0,Romance,actor
nm1462758,0,Maria Carrara,1,tt0078256,0,tt0078256,movie,Fatto di sangue fra due uomini per causa di una vedova. Si sospettano moventi politici,1978,0,0,0,1,Thriller,actress
nm1465601,1,Oreste Radi,0,tt0078256,0,tt0078256,movie,Fatto di sangue fra due uomini per causa di una vedova. Si sospettano moventi politici,1978,0,0,0,1,Thriller,actor
nm1554982,1,Tito Palma,0,tt0078256,0,tt0078256,movie,Fatto di sangue fra due uomini per causa di una vedova. Si sospettano moventi politici,1978,0,0,0,1,Thriller,actor
nm1472095,1,Alexander Cant,0,tt0048274,0,tt0048274,movie,Königswalzer,1955,0,0,1,0,Romance,actor
nm1473585,0,Helga Kiessling,1,tt0048274,0,tt0048274,movie,Königswalzer,1955,0,0,1,0,Romance,actress
nm1472710,0,Mafalda Favero,1,tt0031866,0,tt0031866,movie,Ritorno,1940,0,0,1,0,Romance,actress
nm1475189,1,Willy Schonborn,0,tt0031866,0,tt0031866,movie,Ritorno,1940,0,0,1,0,Romance,actor
nm14731916,1,L. Stepanov,0,tt0090620,0,tt0090620,movie,Alyy kamen,1987,0,0,1,0,Romance,actor
nm14731917,1,L. Stupachenko,0,tt0090620,0,tt0090620,movie,Alyy kamen,1987,0,0,1,0,Romance,actor
nm14731918,1,A. Lukyanov,0,tt0090620,0,tt0090620,movie,Alyy kamen,1987,0,0,1,0,Romance,actor
nm14737867,0,Irina Ladygina,1,tt0094259,0,tt0094259,movie,Vezuchaya,1988,0,0,1,0,Romance,actress
nm1481868,1,A. Mogorosi,0,tt0108423,0,tt0108423,movie,Tödliche Geschäfte,1991,0,0,0,1,Thriller,actor
nm1484750,0,Helen Kelly,1,tt0009326,0,tt0009326,movie,M'Liss,1918,0,1,0,0,Comedy,actress
nm1485807,1,Carlos Baravalle,0,tt0096325,0,tt0096325,movie,Two to Tango,1989,0,0,0,1,Thriller,actor
nm1486102,1,Nestor Cannichio,0,tt0096325,0,tt0096325,movie,Two to Tango,1989,0,0,0,1,Thriller,actor
nm1486308,0,Alejandra De Luiggi,1,tt0096325,0,tt0096325,movie,Two to Tango,1989,0,0,0,1,Thriller,actress
nm1488158,1,Juan G. Rummerfeldt,0,tt0096325,0,tt0096325,movie,Two to Tango,1989,0,0,0,1,Thriller,actor
nm1488995,1,Ricardo Barrio,0,tt0096325,0,tt0096325,movie,Two to Tango,1989,0,0,0,1,Thriller,actor
nm1489034,1,Jose Luis Cabrera,0,tt0096325,0,tt0096325,movie,Two to Tango,1989,0,0,0,1,Thriller,actor
nm1489929,0,Marisa Saenz,1,tt0096325,0,tt0096325,movie,Two to Tango,1989,0,0,0,1,Thriller,actress
nm1489976,0,Ana Maria Vita,1,tt0096325,0,tt0096325,movie,Two to Tango,1989,0,0,0,1,Thriller,actress
nm1505166,1,Enrique Ugartechea,0,tt0008238,0,tt0008238,movie,Maciste turista,1918,0,1,0,0,Comedy,actor
nm1505316,0,Leonia Celli,1,tt0033339,0,tt0033339,movie,Amore imperiale,1941,0,0,1,0,Romance,actress
nm1538920,1,Albert Ducumau,0,tt0107643,0,tt0107643,movie,Móvil pasional,1994,0,0,0,1,Thriller,actor
nm1540383,0,Magdalena Metiga,1,tt0107643,0,tt0107643,movie,Móvil pasional,1994,0,0,0,1,Thriller,actress
nm1542166,1,Raúl Algarin,0,tt0107643,0,tt0107643,movie,Móvil pasional,1994,0,0,0,1,Thriller,actor
nm1542402,1,Santos Erminy,0,tt0107643,0,tt0107643,movie,Móvil pasional,1994,0,0,0,1,Thriller,actor
nm1542459,1,Bravo González,0,tt0107643,0,tt0107643,movie,Móvil pasional,1994,0,0,0,1,Thriller,actor
nm1543138,0,Ada Calderón,1,tt0107643,0,tt0107643,movie,Móvil pasional,1994,0,0,0,1,Thriller,actress
nm1543204,0,Carolina Erminy,1,tt0107643,0,tt0107643,movie,Móvil pasional,1994,0,0,0,1,Thriller,actress
nm1541133,0,Zinaida Rudneva,1,tt0047992,0,tt0047992,movie,Ispytanie vernosti,1954,0,0,1,0,Romance,actress
nm1547973,1,Poul Baastrup,0,tt0001892,0,tt0001892,movie,Den sorte drøm,1911,1,0,0,0,Drama,actor
nm1548264,0,Elevira Borelli,1,tt0025147,0,tt0025147,movie,Frutto acerbo,1934,0,0,1,0,Romance,actress
nm1548418,0,Lucia Cannone,1,tt0025147,0,tt0025147,movie,Frutto acerbo,1934,0,0,1,0,Romance,actress
nm1550249,1,Nino Lary,0,tt0025147,0,tt0025147,movie,Frutto acerbo,1934,0,0,1,0,Romance,actor
nm1560557,0,Dhami Anne Panjwani,1,tt0123067,0,tt0123067,movie,Farlig leg,1990,0,0,1,0,Romance,actress
nm1565800,0,Margaret Adamson,1,tt0004921,0,tt0004921,movie,At the Torrent's Mercy,1915,1,0,0,0,Drama,actress
nm1569752,1,Osborne Chase,0,tt0004974,0,tt0004974,movie,The Black Box,1915,1,0,0,0,Drama,actor
nm1572652,0,Alona Kolchugina,1,tt0100190,0,tt0100190,movie,Notti di paura,1991,0,0,0,1,Thriller,actress
nm1580094,0,Catharina Reichert,1,tt0033557,0,tt0033557,movie,Dreimal Hochzeit,1941,0,0,1,0,Romance,actress
nm1595708,1,Ralfael D. Castro,0,tt0108200,0,tt0108200,movie,Spare Me,1993,0,0,0,1,Thriller,actor
nm1596746,1,Sunny Weil,0,tt0108200,0,tt0108200,movie,Spare Me,1993,0,0,0,1,Thriller,actor
nm1783202,0,Deana Barone,1,tt0108200,0,tt0108200,movie,Spare Me,1993,0,0,0,1,Thriller,actress
nm1617078,1,Romeo Partenie,0,tt0072622,0,tt0072622,movie,Alexandra si infernul,1975,0,0,1,0,Romance,actor
nm1664575,0,Beth Palmer,1,tt0093892,0,tt0093892,movie,Run If You Can,1988,0,0,0,1,Thriller,actress
nm1665179,1,Mandel Grossman,0,tt0093892,0,tt0093892,movie,Run If You Can,1988,0,0,0,1,Thriller,actor
nm1665364,0,Bonnie Pardoa,1,tt0093892,0,tt0093892,movie,Run If You Can,1988,0,0,0,1,Thriller,actress
nm1665516,1,Lewis Weinstock,0,tt0093892,0,tt0093892,movie,Run If You Can,1988,0,0,0,1,Thriller,actor
nm1665522,0,Debra Woodrum,1,tt0093892,0,tt0093892,movie,Run If You Can,1988,0,0,0,1,Thriller,actress
nm1665684,0,Leslie Heathgate,1,tt0093892,0,tt0093892,movie,Run If You Can,1988,0,0,0,1,Thriller,actress
nm1665713,0,Kathy Kissokas,1,tt0093892,0,tt0093892,movie,Run If You Can,1988,0,0,0,1,Thriller,actress
nm1667498,0,Leslie Stone,1,tt0093892,0,tt0093892,movie,Run If You Can,1988,0,0,0,1,Thriller,actress
nm2044941,1,Darryl Gray,0,tt0093892,0,tt0093892,movie,Run If You Can,1988,0,0,0,1,Thriller,actor
nm1687091,1,Der Berliner Lehrer-Gesangverein,0,tt0047695,0,tt0047695,movie,Ännchen von Tharau,1954,0,0,1,0,Romance,actor
nm1687092,1,Die Berliner Sangerknaben,0,tt0047695,0,tt0047695,movie,Ännchen von Tharau,1954,0,0,1,0,Romance,actor
nm1717217,0,Vianora di San Giusto,1,tt0035468,0,tt0035468,movie,I 3 aquilotti,1942,0,0,1,0,Romance,actress
nm1778204,1,Maksim Budimirov,0,tt0104347,0,tt0104347,movie,Glaza,1992,0,0,1,0,Romance,actor
nm1778308,1,Igor Donchenko,0,tt0104347,0,tt0104347,movie,Glaza,1992,0,0,1,0,Romance,actor
nm1778532,1,Aleksei Kistenev,0,tt0104347,0,tt0104347,movie,Glaza,1992,0,0,1,0,Romance,actor
nm1779311,0,Tanya Gulyajeva,1,tt0104347,0,tt0104347,movie,Glaza,1992,0,0,1,0,Romance,actress
nm1779349,0,Inna Hviler,1,tt0104347,0,tt0104347,movie,Glaza,1992,0,0,1,0,Romance,actress
nm1779450,0,Alyona Magich,1,tt0104347,0,tt0104347,movie,Glaza,1992,0,0,1,0,Romance,actress
nm1784880,1,Tom Solomon,0,tt0101953,0,tt0101953,movie,The Girl Who Came Late,1992,0,0,1,0,Romance,actor
nm1788752,1,James R.G. Bell,0,tt0101953,0,tt0101953,movie,The Girl Who Came Late,1992,0,0,1,0,Romance,actor
nm1788833,1,Peter Gartland,0,tt0101953,0,tt0101953,movie,The Girl Who Came Late,1992,0,0,1,0,Romance,actor
nm1788838,1,Mark Gerich,0,tt0101953,0,tt0101953,movie,The Girl Who Came Late,1992,0,0,1,0,Romance,actor
nm2739988,1,Rob Flynn,0,tt0101953,0,tt0101953,movie,The Girl Who Came Late,1992,0,0,1,0,Romance,actor
nm1792609,1,Brutus,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1794357,1,Augeard,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1795173,1,Deros,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1795189,1,Fernandez Dhuez,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1795773,1,Gérard,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1796492,1,Lassarigue,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1796704,1,Maffret,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1797732,1,Jules Rossi,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1798718,1,Wyard,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1798783,1,Zanus,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1815494,1,Costia,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1835648,1,Braval,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1835679,1,Davys,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1835684,1,Dorin,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm8092647,1,Deiss,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm8092648,1,Devel,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm8092649,1,Lasserre,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm8092650,1,Francis Meno,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm8092651,1,Nerys,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm8092652,1,Marc Ores,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm8092653,1,Robert Tache,0,tt0031818,0,tt0031818,movie,Pour le maillot jaune,1940,0,0,1,0,Romance,actor
nm1808080,1,Steve Weston,0,tt0094644,0,tt0094644,movie,American Roulette,1988,0,0,0,1,Thriller,actor
nm1815501,1,Adolpho Cozzi,0,tt0094644,0,tt0094644,movie,American Roulette,1988,0,0,0,1,Thriller,actor
nm1817757,0,Gloria Romo,1,tt0094644,0,tt0094644,movie,American Roulette,1988,0,0,0,1,Thriller,actress
nm1808145,0,Pitou,1,tt0001175,0,tt0001175,movie,La dame aux camélias,1912,1,0,0,0,Drama,actress
nm1831315,1,Paul Boyer,0,tt0021774,0,tt0021774,movie,Dactylo,1931,0,0,1,0,Romance,actor
nm1845509,1,Aronne Limardi,0,tt0024056,0,tt0024056,movie,Giallo,1934,0,0,0,1,Thriller,actor
nm1846444,0,Vanda Barbini,1,tt0024056,0,tt0024056,movie,Giallo,1934,0,0,0,1,Thriller,actress
nm1846309,1,Finn Wennerwald,0,tt0004066,0,tt0004066,movie,Det hemmelighedsfulde X,1914,1,0,0,0,Drama,actor
nm1855494,1,Franco Tommei,0,tt0069435,0,tt0069435,movie,L'ultimo uomo di Sara,1974,0,0,0,1,Thriller,actor
nm1855555,1,Michelangelo Vona,0,tt0069435,0,tt0069435,movie,L'ultimo uomo di Sara,1974,0,0,0,1,Thriller,actor
nm1855705,0,Verena Baer Volonté,1,tt0069435,0,tt0069435,movie,L'ultimo uomo di Sara,1974,0,0,0,1,Thriller,actress
nm1875583,1,Francesco Viale,0,tt0046843,0,tt0046843,movie,Cento serenate,1954,0,0,1,0,Romance,actor
nm1880533,1,Jose Luis Barrero,0,tt0060671,0,tt0060671,movie,El marqués,1965,0,0,0,1,Thriller,actor
nm1889693,1,Ronald Everett,0,tt0002822,0,tt0002822,movie,What 80 Million Women Want,1913,1,0,0,0,Drama,actor
nm1897541,1,Darryl Guy,0,tt0050158,0,tt0050158,movie,The Badge of Marshal Brennan,1957,0,0,1,0,Romance,actor
nm1903427,0,Elena Matacena,1,tt0048555,0,tt0048555,movie,Ricordami,1955,0,0,1,0,Romance,actress
nm1904267,0,Adele Puccinelli,1,tt0048555,0,tt0048555,movie,Ricordami,1955,0,0,1,0,Romance,actress
nm1904968,0,Lucianna Novelli,1,tt0048555,0,tt0048555,movie,Ricordami,1955,0,0,1,0,Romance,actress
nm1919060,1,Herbert Redding,0,tt0002901,0,tt0002901,movie,The Girl of the Sunny South,1913,1,0,0,0,Drama,actor
nm1922846,1,Eugene Barrington,0,tt0002901,0,tt0002901,movie,The Girl of the Sunny South,1913,1,0,0,0,Drama,actor
nm1937538,1,Neil Wright,0,tt0064343,0,tt0064343,movie,Four Rode Out,1969,0,0,1,0,Romance,actor
nm1944814,0,Marie Wendel,1,tt0006635,0,tt0006635,movie,Es war einst ein Prinzesschen,1916,0,1,0,0,Comedy,actress
nm9554262,0,Frau Margot,1,tt0006635,0,tt0006635,movie,Es war einst ein Prinzesschen,1916,0,1,0,0,Comedy,actress
nm1958436,0,Sulekha Varma,1,tt0065064,0,tt0065064,movie,Talash,1969,0,0,1,0,Romance,actress
nm1990343,1,Ernst Bretschke,0,tt0003609,0,tt0003609,movie,Alexandra,1914,1,0,0,0,Drama,actor
nm1991319,0,Nyète,1,tt0056214,0,tt0056214,movie,Maléfices,1962,0,0,0,1,Thriller,actress
nm2006309,1,Jo Judge,0,tt0079323,0,tt0079323,movie,Ich bin dein Killer,1982,0,0,0,1,Thriller,actor
nm2009814,0,Claudia Harrer,1,tt0079323,0,tt0079323,movie,Ich bin dein Killer,1982,0,0,0,1,Thriller,actress
nm2010422,0,Patricia Schöller,1,tt0079323,0,tt0079323,movie,Ich bin dein Killer,1982,0,0,0,1,Thriller,actress
nm2014310,0,Zora Larizzi,1,tt0079323,0,tt0079323,movie,Ich bin dein Killer,1982,0,0,0,1,Thriller,actress
nm2009156,0,María Quero Vicente,1,tt0098970,0,tt0098970,movie,A solas contigo,1990,0,0,0,1,Thriller,actress
nm5677321,1,Helio Núñez,0,tt0098970,0,tt0098970,movie,A solas contigo,1990,0,0,0,1,Thriller,actor
nm2044894,1,Ralf Krex,0,tt0071752,0,tt0071752,movie,Liebe mit 16,1974,0,0,1,0,Romance,actor
nm2102149,1,George Zawadzki,0,tt0109516,0,tt0109516,movie,Cyberteens in Love,1994,0,0,1,0,Romance,actor
nm2103395,1,Árni Blandon,0,tt0095172,0,tt0095172,movie,Foxtrot,1988,0,0,0,1,Thriller,actor
nm2332597,1,Reynir Ragnarsson,0,tt0095172,0,tt0095172,movie,Foxtrot,1988,0,0,0,1,Thriller,actor
nm2106265,1,Willi Adam,0,tt0091776,0,tt0091776,movie,Der Polenweiher,1986,0,0,1,0,Romance,actor
nm2151179,1,Manfred Epting,0,tt0091776,0,tt0091776,movie,Der Polenweiher,1986,0,0,1,0,Romance,actor
nm2111015,0,Miss Tara,1,tt0139749,0,tt0139749,movie,Zindagi Aur Khwab,1961,0,0,1,0,Romance,actress
nm2156006,1,Kafil Aziz,0,tt0139749,0,tt0139749,movie,Zindagi Aur Khwab,1961,0,0,1,0,Romance,actor
nm2124455,1,Francisco J. De Pablo,0,tt0110568,0,tt0110568,movie,Morirás en Chafarinas,1995,0,0,0,1,Thriller,actor
nm2126728,1,Jesús Nieva,0,tt0110568,0,tt0110568,movie,Morirás en Chafarinas,1995,0,0,0,1,Thriller,actor
nm2128626,1,Juan Miguel Ramos,0,tt0110568,0,tt0110568,movie,Morirás en Chafarinas,1995,0,0,0,1,Thriller,actor
nm2134930,1,Mustapha Bouzenger,0,tt0110568,0,tt0110568,movie,Morirás en Chafarinas,1995,0,0,0,1,Thriller,actor
nm2135821,1,Rafael Barco,0,tt0110568,0,tt0110568,movie,Morirás en Chafarinas,1995,0,0,0,1,Thriller,actor
nm6176735,1,Achraff Boummina,0,tt0110568,0,tt0110568,movie,Morirás en Chafarinas,1995,0,0,0,1,Thriller,actor
nm6176736,1,Juan Manuel Clares,0,tt0110568,0,tt0110568,movie,Morirás en Chafarinas,1995,0,0,0,1,Thriller,actor
nm6176737,1,Annouar Joundi,0,tt0110568,0,tt0110568,movie,Morirás en Chafarinas,1995,0,0,0,1,Thriller,actor
nm2130087,0,Gertrud Kirchsteiger,1,tt0042527,0,tt0042527,movie,Großstadtnacht,1950,0,0,1,0,Romance,actress
nm2134830,1,Herbert Alsen,0,tt0042527,0,tt0042527,movie,Großstadtnacht,1950,0,0,1,0,Romance,actor
nm3961457,0,Vera Roca,1,tt0042527,0,tt0042527,movie,Großstadtnacht,1950,0,0,1,0,Romance,actress
nm3969687,1,MC Cornich,0,tt0042527,0,tt0042527,movie,Großstadtnacht,1950,0,0,1,0,Romance,actor
nm2134882,1,Filip Pagowski,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133273,1,Sydney Dean,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133274,0,Olivia Clifton,1,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actress
nm9133275,1,Bob Salitt,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133276,1,James Chance,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133277,1,Karl Petrovich,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133278,1,Giuseppe Beaumont,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133279,0,Kathleen Anderson,1,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actress
nm9133280,0,Grace Litwin,1,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actress
nm9133281,0,Jane Lawrence Smith,1,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actress
nm9133282,1,Buster Shields,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133283,0,Beatrice Smith,1,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actress
nm9133284,0,Antonia Smith,1,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actress
nm9133285,1,James Nunn,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133286,0,Josephine Byers,1,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actress
nm9133287,0,Alma Edwards,1,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actress
nm9133288,0,Margit Edwards,1,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actress
nm9133289,0,Annie Sandoval,1,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actress
nm9133290,1,Senor Banch,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133291,1,Gary Banchs,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133292,1,Pete Diez,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133293,1,Sammy Losada,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133294,1,Jose Mendez,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133295,1,Michael Nieviz,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm9133296,1,Kiki Padia,0,tt0099597,0,tt0099597,movie,Force of Circumstance,1990,0,0,0,1,Thriller,actor
nm2150056,1,Hans-Peter Strohkorb,0,tt0051918,0,tt0051918,movie,Meine 99 Bräute,1958,0,0,1,0,Romance,actor
nm2157070,1,Hans-Wolf Schneider,0,tt0051918,0,tt0051918,movie,Meine 99 Bräute,1958,0,0,1,0,Romance,actor
nm2262521,0,Inge Wolfshagen,1,tt0051918,0,tt0051918,movie,Meine 99 Bräute,1958,0,0,1,0,Romance,actress
nm2169038,0,Dorothy Portingall,1,tt0007474,0,tt0007474,movie,The Traveling Salesman,1916,0,1,0,0,Comedy,actress
nm2181368,0,Samantha Rowden,1,tt0098125,0,tt0098125,movie,Prime Suspect,1989,0,0,0,1,Thriller,actress
nm2181992,0,Tamara J. Hufford,1,tt0098125,0,tt0098125,movie,Prime Suspect,1989,0,0,0,1,Thriller,actress
nm2183542,0,Marie Collins,1,tt0005127,0,tt0005127,movie,The Commuters,1915,0,1,0,0,Comedy,actress
nm2183838,1,Edward Nowina,0,tt0018858,0,tt0018858,movie,Dzikuska,1928,0,0,1,0,Romance,actor
nm2186371,1,Valiès,0,tt0022494,0,tt0022494,movie,Tout ça ne vaut pas l'amour,1931,0,0,1,0,Romance,actor
nm2213692,1,The Four Hawks,0,tt0021710,0,tt0021710,movie,All Faces West,1929,0,0,1,0,Romance,actor
nm3207164,1,James G. Henshel,0,tt0021710,0,tt0021710,movie,All Faces West,1929,0,0,1,0,Romance,actor
nm2269329,1,Dalmia,0,tt0064857,0,tt0064857,movie,Pyar Hi Pyar,1969,0,0,1,0,Romance,actor
nm2278584,0,Manon Hartseil,1,tt0024711,0,tt0024711,movie,Eine Tür geht auf,1933,0,0,0,1,Thriller,actress
nm2588294,0,Therese Rauländ,1,tt0024711,0,tt0024711,movie,Eine Tür geht auf,1933,0,0,0,1,Thriller,actress
nm2318965,1,Sermsak Muangdaeng,0,tt0094710,0,tt0094710,movie,Bangkok Story,1989,0,0,0,1,Thriller,actor
nm2321151,1,Suriwong Muangdaeng,0,tt0094710,0,tt0094710,movie,Bangkok Story,1989,0,0,0,1,Thriller,actor
nm2321828,1,Ken Khorona,0,tt0094710,0,tt0094710,movie,Bangkok Story,1989,0,0,0,1,Thriller,actor
nm2323836,1,Supoj Roongreany,0,tt0094710,0,tt0094710,movie,Bangkok Story,1989,0,0,0,1,Thriller,actor
nm2327705,1,Hermann Steza,0,tt0082600,0,tt0082600,movie,Kaltgestellt,1980,0,0,0,1,Thriller,actor
nm2328820,1,Michael Duffek,0,tt0082600,0,tt0082600,movie,Kaltgestellt,1980,0,0,0,1,Thriller,actor
nm2336541,1,Joachim Drescher,0,tt0093534,0,tt0093534,movie,Miedzy ustami a brzegiem pucharu,1987,0,0,1,0,Romance,actor
nm2365973,1,Zoltán Sipos,0,tt0002555,0,tt0002555,movie,Az utolsó bohém,1913,1,0,0,0,Drama,actor
nm2387547,1,Peter Wolf,0,tt0042676,0,tt0042676,movie,Liebe auf Eis,1950,0,0,1,0,Romance,actor
nm2392261,0,Michelle Leite Costa,1,tt0075084,0,tt0075084,movie,La polizia ordina: sparate a vista,1976,0,0,0,1,Thriller,actress
nm2438867,0,Barbara Paltenghi,1,tt0079543,0,tt0079543,movie,Melancoly Baby,1979,0,0,1,0,Romance,actress
nm2439860,1,Luca Fumagalli,0,tt0079543,0,tt0079543,movie,Melancoly Baby,1979,0,0,1,0,Romance,actor
nm2442968,1,Andreas Paltenghi,0,tt0079543,0,tt0079543,movie,Melancoly Baby,1979,0,0,1,0,Romance,actor
nm2506394,1,Injac Saraçi,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm2527211,1,Dh Tani,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm2528339,1,Xh. Sharra,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm2528480,1,L. Deda,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm2529833,1,Avzi Hoxha,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm2530132,1,N. Balla,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm7536247,1,F. Selenic,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm7536248,1,A. Sbatku,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm7536249,1,B. Vaqari,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm7536250,1,H. Milla,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm7536251,1,A. Bonati,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm7536252,1,L. Progri,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
nm7536253,1,S. Ajdini,0,tt0061601,0,tt0061601,movie,Duel i heshtur,1967,0,0,0,1,Thriller,actor
